Unnamed: 0,epsilon_value,result,time,verifier,obtained_labels,network_name,image_name,mps_path
43,0.037,SAT,786.937,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_037.mps
44,0.039,SAT,1724.28,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_039.mps
45,0.041,SAT,2913.887,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_041.mps
46,0.043,TIMEOUT,3600.044013977051,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_043.mps
0,0.181,TIMEOUT,3600.067073583603,Symphony,,mnist-net,image_3,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_3/mnist-net_3_0_181.mps
1,0.201,TIMEOUT,3600.0729994773865,Symphony,,mnist-net,image_3,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_3/mnist-net_3_0_201.mps
2,0.161,TIMEOUT,3600.076122045517,Symphony,,mnist-net,image_3,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_3/mnist-net_3_0_161.mps
3,0.221,SAT,1430.739,Symphony,,mnist-net,image_3,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_3/mnist-net_3_0_221.mps
5,0.101,TIMEOUT,3600.051955461502,Symphony,,mnist-net,image_3,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_3/mnist-net_3_0_101.mps
6,0.121,TIMEOUT,3600.042316675186,Symphony,,mnist-net,image_3,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_3/mnist-net_3_0_121.mps
7,0.081,TIMEOUT,3600.0454750061035,Symphony,,mnist-net,image_3,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_3/mnist-net_3_0_081.mps
8,0.141,TIMEOUT,3600.070318222046,Symphony,,mnist-net,image_3,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_3/mnist-net_3_0_141.mps
9,0.061,UNSAT,1922.838,Symphony,,mnist-net,image_3,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_3/mnist-net_3_0_061.mps
10,0.219,TIMEOUT,3600.053443193436,Symphony,,mnist-net,image_3,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_3/mnist-net_3_0_219.mps
11,0.063,TIMEOUT,3600.0432727336884,Symphony,,mnist-net,image_3,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_3/mnist-net_3_0_063.mps
0,0.181,TIMEOUT,3600.0786221027374,Symphony,,mnist-net_256x4,image_7,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_181.mps
1,0.201,TIMEOUT,3600.0859570503235,Symphony,,mnist-net_256x4,image_7,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_201.mps
2,0.161,TIMEOUT,3600.0888724327087,Symphony,,mnist-net_256x4,image_7,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_161.mps
3,0.221,TIMEOUT,3600.071228981018,Symphony,,mnist-net_256x4,image_7,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_221.mps
4,0.141,TIMEOUT,3600.091648578644,Symphony,,mnist-net_256x4,image_7,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_141.mps
5,0.241,TIMEOUT,3600.0463173389435,Symphony,,mnist-net_256x4,image_7,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_241.mps
6,0.121,TIMEOUT,3600.076679944992,Symphony,,mnist-net_256x4,image_7,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_121.mps
7,0.261,TIMEOUT,3600.0603024959564,Symphony,,mnist-net_256x4,image_7,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_261.mps
8,0.101,TIMEOUT,3600.08904838562,Symphony,,mnist-net_256x4,image_7,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_101.mps
9,0.281,TIMEOUT,3600.0589487552643,Symphony,,mnist-net_256x4,image_7,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_281.mps
10,0.081,TIMEOUT,3600.085799217224,Symphony,,mnist-net_256x4,image_7,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_081.mps
11,0.301,TIMEOUT,3600.0566251277924,Symphony,,mnist-net_256x4,image_7,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_301.mps
12,0.061,TIMEOUT,3600.06339430809,Symphony,,mnist-net_256x4,image_7,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_061.mps
13,0.321,TIMEOUT,3600.0565996170044,Symphony,,mnist-net_256x4,image_7,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_321.mps
14,0.041,TIMEOUT,3600.050222873688,Symphony,,mnist-net_256x4,image_7,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_041.mps
15,0.341,TIMEOUT,3600.0606682300568,Symphony,,mnist-net_256x4,image_7,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_341.mps
16,0.021,TIMEOUT,3600.054494619369,Symphony,,mnist-net_256x4,image_7,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_021.mps
17,0.361,TIMEOUT,3600.052206516266,Symphony,,mnist-net_256x4,image_7,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_361.mps
18,0.001,UNSAT,28.629605531692505,Symphony,,mnist-net_256x4,image_7,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_001.mps
19,0.381,TIMEOUT,3600.043176174164,Symphony,,mnist-net_256x4,image_7,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_381.mps
21,0.003,UNSAT,,Symphony,,mnist-net_256x4,image_7,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_003.mps
22,0.005,UNSAT,,Symphony,,mnist-net_256x4,image_7,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_005.mps
23,0.007,UNSAT,,Symphony,,mnist-net_256x4,image_7,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_007.mps
24,0.009,UNSAT,,Symphony,,mnist-net_256x4,image_7,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_009.mps
25,0.011,UNSAT,,Symphony,,mnist-net_256x4,image_7,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_011.mps
26,0.013,UNSAT,,Symphony,,mnist-net_256x4,image_7,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_013.mps
27,0.015,UNSAT,,Symphony,,mnist-net_256x4,image_7,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_015.mps
28,0.017,UNSAT,162.413,Symphony,,mnist-net_256x4,image_7,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_017.mps
29,0.019,TIMEOUT,3600.040787935257,Symphony,,mnist-net_256x4,image_7,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_019.mps
0,0.181,TIMEOUT,3600.115921020508,Symphony,,mnist-net_256x4,image_6,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_181.mps
1,0.201,TIMEOUT,3600.1071112155914,Symphony,,mnist-net_256x4,image_6,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_201.mps
2,0.161,TIMEOUT,3600.086447954178,Symphony,,mnist-net_256x4,image_6,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_161.mps
3,0.221,TIMEOUT,3600.10027551651,Symphony,,mnist-net_256x4,image_6,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_221.mps
4,0.141,TIMEOUT,3600.085260391236,Symphony,,mnist-net_256x4,image_6,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_141.mps
5,0.241,TIMEOUT,3600.0594096183777,Symphony,,mnist-net_256x4,image_6,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_241.mps
6,0.121,TIMEOUT,3600.1022865772247,Symphony,,mnist-net_256x4,image_6,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_121.mps
7,0.261,TIMEOUT,3600.0910320281982,Symphony,,mnist-net_256x4,image_6,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_261.mps
8,0.101,TIMEOUT,3600.082136631012,Symphony,,mnist-net_256x4,image_6,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_101.mps
9,0.281,TIMEOUT,3600.067314863205,Symphony,,mnist-net_256x4,image_6,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_281.mps
10,0.081,TIMEOUT,3600.08868265152,Symphony,,mnist-net_256x4,image_6,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_081.mps
11,0.301,TIMEOUT,3600.052600622177,Symphony,,mnist-net_256x4,image_6,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_301.mps
12,0.061,TIMEOUT,3600.0730612277985,Symphony,,mnist-net_256x4,image_6,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_061.mps
13,0.321,TIMEOUT,3600.056535720825,Symphony,,mnist-net_256x4,image_6,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_321.mps
14,0.041,TIMEOUT,3600.0684902668,Symphony,,mnist-net_256x4,image_6,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_041.mps
15,0.341,TIMEOUT,3600.0701007843018,Symphony,,mnist-net_256x4,image_6,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_341.mps
16,0.021,UNSAT,,Symphony,,mnist-net_256x4,image_6,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_021.mps
17,0.361,TIMEOUT,3600.060171842575,Symphony,,mnist-net_256x4,image_6,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_361.mps
18,0.381,TIMEOUT,3600.042958021164,Symphony,,mnist-net_256x4,image_6,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_381.mps
20,0.023,UNSAT,,Symphony,,mnist-net_256x4,image_6,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_023.mps
21,0.025,UNSAT,,Symphony,,mnist-net_256x4,image_6,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_025.mps
22,0.027,UNSAT,9.14,Symphony,,mnist-net_256x4,image_6,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_027.mps
23,0.029,UNSAT,66.803,Symphony,,mnist-net_256x4,image_6,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_029.mps
24,0.031,UNSAT,1042.538,Symphony,,mnist-net_256x4,image_6,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_031.mps
25,0.033,UNSAT,1849.761,Symphony,,mnist-net_256x4,image_6,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_033.mps
26,0.035,TIMEOUT,3600.0610749721527,Symphony,,mnist-net_256x4,image_6,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_035.mps
0,0.181,TIMEOUT,3600.109303236008,Symphony,,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_181.mps
1,0.201,TIMEOUT,3600.1047587394714,Symphony,,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_201.mps
2,0.161,TIMEOUT,3600.078825712204,Symphony,,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_161.mps
3,0.221,TIMEOUT,3600.0827527046204,Symphony,,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_221.mps
4,0.141,TIMEOUT,3600.092362880707,Symphony,,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_141.mps
5,0.241,TIMEOUT,3600.047419786453,Symphony,,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_241.mps
6,0.121,TIMEOUT,3600.080808401108,Symphony,,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_121.mps
7,0.261,TIMEOUT,3600.0717191696167,Symphony,,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_261.mps
8,0.101,TIMEOUT,3600.065668106079,Symphony,,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_101.mps
9,0.281,TIMEOUT,3600.073633909225,Symphony,,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_281.mps
10,0.081,TIMEOUT,3600.072923898697,Symphony,,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_081.mps
11,0.301,TIMEOUT,3600.057604551316,Symphony,,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_301.mps
12,0.061,TIMEOUT,3600.0568935871124,Symphony,,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_061.mps
13,0.321,TIMEOUT,3600.074555158615,Symphony,,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_321.mps
14,0.041,TIMEOUT,3600.0623710155487,Symphony,,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_041.mps
15,0.341,TIMEOUT,3600.0659852027893,Symphony,,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_341.mps
17,0.361,TIMEOUT,3600.0527589321136,Symphony,,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_361.mps
18,0.381,TIMEOUT,3600.0680644512177,Symphony,,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_381.mps
19,0.021,UNSAT,,Symphony,,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_021.mps
20,0.023,UNSAT,,Symphony,,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_023.mps
21,0.025,UNSAT,0.71,Symphony,,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_025.mps
22,0.027,UNSAT,4.904,Symphony,,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_027.mps
23,0.029,UNSAT,161.144,Symphony,,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_029.mps
24,0.031,UNSAT,229.96,Symphony,,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_031.mps
25,0.033,TIMEOUT,3600.051632881165,Symphony,,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_033.mps
0,0.181,TIMEOUT,3600.1255462169647,Symphony,,mnist-net_256x4,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_181.mps
1,0.201,TIMEOUT,3600.1003754138947,Symphony,,mnist-net_256x4,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_201.mps
2,0.161,TIMEOUT,3600.097086906433,Symphony,,mnist-net_256x4,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_161.mps
3,0.221,TIMEOUT,3600.091592073441,Symphony,,mnist-net_256x4,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_221.mps
4,0.141,TIMEOUT,3600.095456123352,Symphony,,mnist-net_256x4,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_141.mps
5,0.241,TIMEOUT,3600.053436756134,Symphony,,mnist-net_256x4,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_241.mps
6,0.121,TIMEOUT,3600.070534706116,Symphony,,mnist-net_256x4,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_121.mps
7,0.261,TIMEOUT,3600.073414802552,Symphony,,mnist-net_256x4,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_261.mps
8,0.101,TIMEOUT,3600.049912214279,Symphony,,mnist-net_256x4,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_101.mps
9,0.281,TIMEOUT,3600.0591769218445,Symphony,,mnist-net_256x4,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_281.mps
10,0.081,TIMEOUT,3600.061043739319,Symphony,,mnist-net_256x4,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_081.mps
11,0.301,TIMEOUT,3600.054976940155,Symphony,,mnist-net_256x4,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_301.mps
12,0.061,TIMEOUT,3600.078565597534,Symphony,,mnist-net_256x4,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_061.mps
13,0.321,TIMEOUT,3600.0595967769623,Symphony,,mnist-net_256x4,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_321.mps
14,0.041,TIMEOUT,3600.062780618668,Symphony,,mnist-net_256x4,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_041.mps
15,0.341,TIMEOUT,3600.0559227466583,Symphony,,mnist-net_256x4,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_341.mps
16,0.021,UNSAT,,Symphony,,mnist-net_256x4,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_021.mps
17,0.361,TIMEOUT,3600.044515132904,Symphony,,mnist-net_256x4,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_361.mps
18,0.381,TIMEOUT,3600.047420978546,Symphony,,mnist-net_256x4,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_381.mps
20,0.023,UNSAT,,Symphony,,mnist-net_256x4,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_023.mps
21,0.025,UNSAT,,Symphony,,mnist-net_256x4,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_025.mps
22,0.027,UNSAT,,Symphony,,mnist-net_256x4,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_027.mps
23,0.029,UNSAT,,Symphony,,mnist-net_256x4,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_029.mps
24,0.031,UNSAT,,Symphony,,mnist-net_256x4,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_031.mps
25,0.033,UNSAT,62.097,Symphony,,mnist-net_256x4,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_033.mps
26,0.035,UNSAT,186.251,Symphony,,mnist-net_256x4,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_035.mps
